NNMD v0.0.0.dev0 

Neural network parameters:
    device type: cpu,
    training epochs: 10000,
    optimizer: Adam
    learning rate: 0.0001,

Atomic NNs parameters:
    input size (number of descriptors): 2,
    hidden layers configuration: [10, 10]
    batch size: 10
        
Symmetric functions parameters:
    cutoff radius rc = [2.0, 2.5],
    eta = 0.01,
    rs = 0.5,
    k = 1,
    lambda = -1,
    xi = 3,

iter: 72: RMSE E = 1.058, RMSE F = 3.792, RMSE total = 4.851 eV
iter: 73: RMSE E = 1.058, RMSE F = 3.682, RMSE total = 4.740 eV
iter: 74: RMSE E = 1.057, RMSE F = 3.575, RMSE total = 4.632 eV
iter: 75: RMSE E = 1.057, RMSE F = 3.470, RMSE total = 4.527 eV
iter: 76: RMSE E = 1.057, RMSE F = 3.368, RMSE total = 4.425 eV
iter: 77: RMSE E = 1.056, RMSE F = 3.269, RMSE total = 4.325 eV
iter: 78: RMSE E = 1.056, RMSE F = 3.172, RMSE total = 4.228 eV
iter: 79: RMSE E = 1.056, RMSE F = 3.077, RMSE total = 4.133 eV
iter: 80: RMSE E = 1.055, RMSE F = 2.985, RMSE total = 4.041 eV
iter: 81: RMSE E = 1.055, RMSE F = 2.896, RMSE total = 3.951 eV
iter: 82: RMSE E = 1.055, RMSE F = 2.808, RMSE total = 3.863 eV
iter: 83: RMSE E = 1.054, RMSE F = 2.723, RMSE total = 3.777 eV
iter: 84: RMSE E = 1.054, RMSE F = 2.641, RMSE total = 3.694 eV
iter: 85: RMSE E = 1.054, RMSE F = 2.560, RMSE total = 3.613 eV
iter: 86: RMSE E = 1.053, RMSE F = 2.482, RMSE total = 3.535 eV
iter: 87: RMSE E = 1.053, RMSE F = 2.405, RMSE total = 3.458 eV
iter: 88: RMSE E = 1.053, RMSE F = 2.331, RMSE total = 3.384 eV
iter: 89: RMSE E = 1.052, RMSE F = 2.259, RMSE total = 3.311 eV
iter: 90: RMSE E = 1.052, RMSE F = 2.189, RMSE total = 3.241 eV
iter: 91: RMSE E = 1.052, RMSE F = 2.120, RMSE total = 3.172 eV
iter: 92: RMSE E = 1.051, RMSE F = 2.054, RMSE total = 3.105 eV
iter: 93: RMSE E = 1.051, RMSE F = 1.990, RMSE total = 3.041 eV
iter: 94: RMSE E = 1.051, RMSE F = 1.927, RMSE total = 2.978 eV
iter: 95: RMSE E = 1.050, RMSE F = 1.866, RMSE total = 2.917 eV
iter: 96: RMSE E = 1.050, RMSE F = 1.807, RMSE total = 2.857 eV
iter: 97: RMSE E = 1.050, RMSE F = 1.750, RMSE total = 2.800 eV
iter: 98: RMSE E = 1.050, RMSE F = 1.694, RMSE total = 2.744 eV
iter: 99: RMSE E = 1.049, RMSE F = 1.640, RMSE total = 2.689 eV
iter: 100: RMSE E = 1.049, RMSE F = 1.588, RMSE total = 2.637 eV
iter: 101: RMSE E = 1.049, RMSE F = 1.537, RMSE total = 2.586 eV
iter: 102: RMSE E = 1.048, RMSE F = 1.488, RMSE total = 2.536 eV
iter: 103: RMSE E = 1.048, RMSE F = 1.440, RMSE total = 2.488 eV
iter: 104: RMSE E = 1.048, RMSE F = 1.393, RMSE total = 2.441 eV
iter: 105: RMSE E = 1.048, RMSE F = 1.348, RMSE total = 2.396 eV
iter: 106: RMSE E = 1.047, RMSE F = 1.305, RMSE total = 2.352 eV
iter: 107: RMSE E = 1.047, RMSE F = 1.263, RMSE total = 2.310 eV
iter: 108: RMSE E = 1.047, RMSE F = 1.222, RMSE total = 2.269 eV
iter: 109: RMSE E = 1.047, RMSE F = 1.182, RMSE total = 2.229 eV
iter: 110: RMSE E = 1.046, RMSE F = 1.144, RMSE total = 2.190 eV
iter: 111: RMSE E = 1.046, RMSE F = 1.107, RMSE total = 2.153 eV
iter: 112: RMSE E = 1.046, RMSE F = 1.071, RMSE total = 2.117 eV
iter: 113: RMSE E = 1.046, RMSE F = 1.036, RMSE total = 2.082 eV
iter: 114: RMSE E = 1.045, RMSE F = 1.002, RMSE total = 2.048 eV
iter: 115: RMSE E = 1.045, RMSE F = 0.970, RMSE total = 2.015 eV
iter: 116: RMSE E = 1.045, RMSE F = 0.938, RMSE total = 1.983 eV
iter: 117: RMSE E = 1.045, RMSE F = 0.908, RMSE total = 1.953 eV
iter: 118: RMSE E = 1.044, RMSE F = 0.879, RMSE total = 1.923 eV
iter: 119: RMSE E = 1.044, RMSE F = 0.850, RMSE total = 1.894 eV
iter: 120: RMSE E = 1.044, RMSE F = 0.823, RMSE total = 1.867 eV
iter: 121: RMSE E = 1.044, RMSE F = 0.796, RMSE total = 1.840 eV
iter: 122: RMSE E = 1.043, RMSE F = 0.771, RMSE total = 1.814 eV
iter: 123: RMSE E = 1.043, RMSE F = 0.746, RMSE total = 1.789 eV
iter: 124: RMSE E = 1.043, RMSE F = 0.722, RMSE total = 1.765 eV
iter: 125: RMSE E = 1.043, RMSE F = 0.699, RMSE total = 1.742 eV
iter: 126: RMSE E = 1.043, RMSE F = 0.677, RMSE total = 1.720 eV
iter: 127: RMSE E = 1.042, RMSE F = 0.656, RMSE total = 1.698 eV
iter: 128: RMSE E = 1.042, RMSE F = 0.635, RMSE total = 1.677 eV
iter: 129: RMSE E = 1.042, RMSE F = 0.615, RMSE total = 1.657 eV
iter: 130: RMSE E = 1.042, RMSE F = 0.596, RMSE total = 1.638 eV
iter: 131: RMSE E = 1.042, RMSE F = 0.577, RMSE total = 1.619 eV
iter: 132: RMSE E = 1.041, RMSE F = 0.560, RMSE total = 1.601 eV
iter: 133: RMSE E = 1.041, RMSE F = 0.542, RMSE total = 1.584 eV
iter: 134: RMSE E = 1.041, RMSE F = 0.526, RMSE total = 1.567 eV
iter: 135: RMSE E = 1.041, RMSE F = 0.510, RMSE total = 1.551 eV
iter: 136: RMSE E = 1.041, RMSE F = 0.495, RMSE total = 1.535 eV
iter: 137: RMSE E = 1.040, RMSE F = 0.480, RMSE total = 1.521 eV
iter: 138: RMSE E = 1.040, RMSE F = 0.466, RMSE total = 1.506 eV
iter: 139: RMSE E = 1.040, RMSE F = 0.452, RMSE total = 1.492 eV
iter: 140: RMSE E = 1.040, RMSE F = 0.439, RMSE total = 1.479 eV
iter: 141: RMSE E = 1.040, RMSE F = 0.427, RMSE total = 1.466 eV
iter: 142: RMSE E = 1.040, RMSE F = 0.415, RMSE total = 1.454 eV
iter: 143: RMSE E = 1.039, RMSE F = 0.403, RMSE total = 1.442 eV
iter: 144: RMSE E = 1.039, RMSE F = 0.392, RMSE total = 1.431 eV
iter: 145: RMSE E = 1.039, RMSE F = 0.381, RMSE total = 1.420 eV
iter: 146: RMSE E = 1.039, RMSE F = 0.371, RMSE total = 1.410 eV
iter: 147: RMSE E = 1.039, RMSE F = 0.361, RMSE total = 1.400 eV
iter: 148: RMSE E = 1.039, RMSE F = 0.352, RMSE total = 1.390 eV
iter: 149: RMSE E = 1.038, RMSE F = 0.342, RMSE total = 1.381 eV
iter: 150: RMSE E = 1.038, RMSE F = 0.334, RMSE total = 1.372 eV
iter: 151: RMSE E = 1.038, RMSE F = 0.325, RMSE total = 1.364 eV
iter: 152: RMSE E = 1.038, RMSE F = 0.317, RMSE total = 1.355 eV
iter: 153: RMSE E = 1.038, RMSE F = 0.310, RMSE total = 1.348 eV
iter: 154: RMSE E = 1.038, RMSE F = 0.302, RMSE total = 1.340 eV
iter: 155: RMSE E = 1.038, RMSE F = 0.295, RMSE total = 1.333 eV
iter: 156: RMSE E = 1.037, RMSE F = 0.289, RMSE total = 1.326 eV
iter: 157: RMSE E = 1.037, RMSE F = 0.282, RMSE total = 1.320 eV
iter: 158: RMSE E = 1.037, RMSE F = 0.276, RMSE total = 1.313 eV
